8506022,Thalheim-Altikon,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8506023,Ossingen,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8506024,Stammheim,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8506025,Etzwilen,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506035,Schottikon,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8506036,Reutlingen,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8506038,Winterthur Wallrüti,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8506039,Schloss Laufen am Rheinfall,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0
8506041,Embrach-Rorbas,0,0,0,0,0,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
8506042,Pfungen-Neftenbach,0,0,0,0,0,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
8506043,Winterthur Wülflingen,0,0,0,0,0,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
8506044,Winterthur Töss,0,0,0,0,0,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
8506045,Hettlingen,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8506046,Henggart,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8506047,Andelfingen,0,0,0,0,0,2,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,0,0,0,0,0,2,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2
8506048,Marthalen,0,0,0,0,0,1,3,4,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,0,0,0,0,0,1,3,4,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2
8506049,Dachsen,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8506100,Frauenfeld,0,1,0,0,1,3,10,11,10,10,10,10,10,10,10,10,10,10,12,11,10,9,7,6,0,1,0,0,1,3,10,11,10,10,10,10,10,10,10,10,10,10,12,11,10,9,7,6
8506101,Felben-Wellhausen,0,1,0,0,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,0,1,0,0,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2
8506102,Hüttlingen-Mettendorf,0,1,0,0,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,0,1,0,0,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2
8506103,Müllheim-Wigoltingen,0,1,0,0,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,0,1,0,0,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2
8506104,Märstetten,0,1,0,0,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,1,0,0,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3
8506105,Weinfelden,0,1,0,0,2,7,15,15,12,10,10,10,11,12,12,12,14,14,16,14,10,9,7,5,0,1,0,0,2,7,14,15,12,10,10,10,11,12,12,12,14,14,16,14,10,9,7,5
8506106,Bürglen,0,1,0,0,1,4,4,3,3,2,2,2,3,4,4,4,4,4,3,2,2,2,2,4,0,1,0,0,1,4,4,3,3,2,2,2,3,4,4,4,4,4,3,2,2,2,2,4
8506107,Erlen,0,1,0,0,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,1,0,0,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4
8506108,Oberaach,0,1,0,0,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,1,0,0,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4
8506109,Amriswil,0,1,0,0,1,4,4,5,4,4,4,4,4,4,4,4,4,4,6,5,4,4,4,5,0,1,0,0,1,4,4,5,4,4,4,4,4,4,4,4,4,4,6,5,4,4,4,5
8506118,Triboltingen,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506119,Kurzrickenbach Seepark,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506121,Romanshorn,0,1,0,0,1,11,11,10,10,10,10,10,10,10,10,10,10,10,11,12,10,9,8,11,0,1,0,0,1,8,10,10,10,10,10,10,10,10,10,10,10,10,11,12,10,10,9,13
8506122,Uttwil,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506123,Kesswil,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506124,Güttingen,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506125,Altnau,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506126,Münsterlingen-Scherzingen,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506127,Bottighofen,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506128,Kreuzlingen Hafen,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506131,Kreuzlingen,0,0,0,0,0,7,7,7,7,6,6,6,6,6,6,7,7,8,8,7,7,5,4,4,0,0,0,0,0,4,7,8,7,6,6,6,6,6,6,7,7,8,8,7,7,5,4,4
8506132,Tägerwilen-Gottlieben,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506133,Ermatingen,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506134,Mannenbach-Salenstein,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506135,Berlingen,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506136,Steckborn,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506137,Mammern,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506138,Eschenz,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506139,Stein am Rhein,0,0,0,0,0,4,5,5,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,0,0,0,0,0,3,5,5,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4
8506143,Münsterlingen Spital,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506148,St. Katharinental,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506168,Tägerschen,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8506169,Wiesengrund,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
8506170,Münchwilen Pflegeheim,0,0,0,0,0,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
8506171,Frauenfeld Marktplatz,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8506172,Murkart,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8506173,Weberei Matzingen,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8530750,Biel/Bienne ASM-bti,0,0,0,0,0,0,4,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,0,0,0,0,0,0,4,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2
8506175,Jakobstal,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
8506176,Wängi,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
8506177,Rosental,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
8506178,Münchwilen TG,0,0,0,0,0,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
8506179,Lüdem,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8506181,Bronschhofen,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8506182,Bettwiesen,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8506183,Tobel-Affeltrangen,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8506184,Märwil,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8506185,Oppikon,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8506188,Bronschhofen AMP,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8506190,Bussnang,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8506193,Kehlhof,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0
8506194,Berg,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0
8506195,Siegershausen,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0
8506196,Lengwil,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0
8506197,Kreuzlingen Bernrain,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0
8506198,Tägerwilen Dorf,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0
8506200,Wattwil,0,0,0,0,1,3,6,6,4,4,4,4,4,4,4,4,4,6,6,6,4,4,4,2,0,0,0,0,1,1,6,6,4,4,4,4,4,4,4,4,4,6,6,6,4,5,5,2
8506201,Lichtensteig,0,0,0,0,0,2,3,4,2,2,2,2,2,2,2,2,2,4,4,4,3,3,5,2,0,0,0,0,0,2,3,4,2,2,2,2,2,2,2,2,2,4,4,4,3,3,5,2
8588122,Landschlacht,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8506206,Wil SG,0,1,0,0,1,5,13,14,10,10,10,10,10,10,10,11,12,13,12,11,10,10,8,7,0,1,0,0,1,5,13,14,10,10,10,10,10,10,10,11,12,13,12,11,10,10,8,7
8530783,Chez-le-Maître-Ecoles,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8506208,Uzwil,0,0,0,0,1,2,6,7,4,4,4,4,4,4,4,5,6,6,6,5,4,4,3,4,0,0,0,0,1,2,6,7,4,4,4,4,4,4,4,5,6,6,6,5,4,4,3,4
8506209,Flawil,0,0,0,0,1,3,6,5,4,4,4,4,4,4,4,5,6,6,6,5,4,5,3,3,0,0,0,0,1,3,6,5,4,4,4,4,4,4,4,5,6,6,6,5,4,5,3,3
8506210,Gossau SG,0,0,0,0,1,6,11,13,11,9,9,9,10,10,10,11,12,13,13,11,8,7,5,5,0,0,0,0,1,6,10,13,12,9,9,9,10,10,10,10,12,13,13,12,8,7,5,5
8506212,Hauptwil,0,0,0,0,0,1,2,2,1,0,0,0,1,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,1,2,2,2,2,2,2,1,0,0,0,0
8530789,Bioggio Molinazzo,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2
8530790,Sorengo Laghetto,0,0,0,0,0,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,0,0,0,0,0,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
8506215,Bischofszell Nord,0,0,0,0,0,2,1,2,1,0,0,0,1,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,1,2,2,2,2,2,2,1,0,0,0,0
8506216,Kradolf,0,0,0,0,0,1,2,2,1,0,0,0,1,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,1,2,2,2,2,2,2,1,0,0,0,0
8506217,Sulgen,0,1,0,0,1,5,6,5,3,2,2,2,3,4,4,4,4,4,6,4,2,2,3,4,0,1,0,0,1,5,6,5,3,2,2,2,3,4,4,4,4,4,6,4,2,2,3,4
8506220,Algetshausen-Henau,0,0,0,0,0,1,3,3,2,2,2,2,2,2,2,3,4,4,4,3,2,2,1,1,0,0,0,0,0,1,3,3,2,2,2,2,2,2,2,3,4,4,4,3,2,2,1,1
8530801,Aareschlucht Ost MIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8530811,Zürich Balgrist,1,0,0,0,0,2,4,6,3,3,3,4,4,3,3,4,6,7,6,4,2,2,2,2,1,0,0,0,0,2,4,6,3,3,3,4,4,3,3,4,6,7,6,4,2,2,2,2
8530812,Zürich Hegibachplatz,1,0,0,0,0,1,4,6,3,3,3,4,4,3,3,4,7,7,5,4,2,2,2,2,1,0,0,0,0,1,4,6,3,3,3,4,4,3,3,4,7,7,5,4,2,2,2,2
8530813,Zürich Kreuzplatz,1,0,0,0,0,1,4,6,3,3,3,4,4,3,3,4,7,7,5,4,2,2,2,2,1,0,0,0,0,1,4,5,4,3,3,4,4,3,3,3,7,7,6,4,2,2,2,2
8501057,La Chèvrerie-Monteret,1,0,0,0,0,2,2,3,3,2,2,2,2,3,3,2,4,4,4,3,2,2,1,0,1,0,0,0,0,2,2,3,3,2,2,2,1,4,2,2,4,4,4,3,3,2,1,0
8501058,La Joy-Clinique,1,0,0,0,0,2,2,3,3,2,2,2,2,2,4,2,3,4,4,4,2,2,0,1,1,0,0,0,0,2,2,3,3,2,2,2,2,2,4,2,3,4,4,4,2,2,0,1
8509251,Samedan,0,0,0,0,1,2,2,4,5,5,5,5,4,5,5,4,6,4,4,4,3,1,2,1,0,0,0,0,0,3,2,4,5,5,5,5,4,5,5,4,6,4,4,4,3,1,2,1
8509252,Celerina,0,0,0,0,1,1,1,2,3,3,3,3,2,3,3,3,3,2,2,2,2,1,1,2,0,0,0,0,1,1,1,2,3,3,3,3,2,3,3,2,4,2,2,2,2,1,1,2
8506270,St. Gallen Marktplatz,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,2,2,0,0,0,0,0
8506271,Gontenbad,0,0,0,0,0,2,2,4,4,3,3,3,3,2,2,2,2,3,3,3,1,1,1,1,0,0,0,0,0,2,2,4,4,3,3,3,3,2,2,2,2,3,3,3,1,1,1,1
8588193,Gryon Bois-Gentil,0,0,0,0,0,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0
8506275,Steinegg,0,0,0,0,0,0,2,2,2,4,3,3,3,2,2,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,3,3,3,2,2,2,2,3,4,0,0,0,0,0
8506276,Strahlholz,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0
8506277,Schwende,0,0,0,0,0,0,2,2,2,4,3,3,3,2,2,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,3,3,3,2,2,2,2,3,4,0,0,0,0,0
8506278,Seebleiche,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8506280,Wilen,0,0,0,0,0,3,1,4,4,3,3,3,3,2,2,2,2,3,3,3,2,1,1,1,0,0,0,0,0,3,1,4,4,3,3,3,3,2,2,2,2,3,3,3,2,1,1,1
8506281,Waldstatt,0,0,0,0,0,3,2,4,4,3,3,3,3,2,2,2,2,3,3,3,1,1,1,1,0,0,0,0,0,2,2,4,4,3,3,3,3,2,2,2,2,3,3,3,1,1,1,1
8506282,Zürchersmühle,0,0,0,0,0,2,2,4,4,3,3,3,3,2,2,2,2,3,3,3,1,1,1,1,0,0,0,0,0,2,2,4,4,3,3,3,3,2,2,2,2,3,3,3,1,1,1,1
8506283,Urnäsch,0,0,0,0,0,2,2,4,4,3,3,3,3,2,2,2,2,3,3,3,1,1,1,1,0,0,0,0,0,2,2,4,4,3,3,3,3,2,2,2,2,3,3,3,1,1,1,1
8506284,Jakobsbad,0,0,0,0,0,2,2,4,4,3,3,3,3,2,2,2,2,3,3,3,1,1,1,1,0,0,0,0,0,2,2,4,4,3,3,3,3,2,2,2,2,3,3,3,1,1,1,1
8506285,Gonten,0,0,0,0,0,2,2,4,4,3,3,3,3,2,2,2,2,3,3,3,1,1,1,1,0,0,0,0,0,2,2,4,4,3,3,3,3,2,2,2,2,3,3,3,1,1,1,1
8506286,Appenzell,0,0,0,0,0,2,4,5,6,5,5,5,5,4,4,4,4,5,6,5,3,1,2,1,0,0,0,0,0,2,3,5,6,5,6,4,6,4,4,4,4,4,7,5,3,1,2,1
8506287,Gübsensee,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0
8506288,Weissbad,0,0,0,0,0,0,2,2,2,4,3,3,3,2,2,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,3,3,3,2,2,2,2,3,4,0,0,0,0,0
8506289,Wasserauen,0,0,0,0,0,0,2,2,2,4,3,3,3,2,2,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,3,3,3,2,2,2,2,3,4,0,0,0,0,0
8506290,Herisau,0,0,0,0,0,5,8,11,10,7,7,7,7,6,6,6,7,9,10,8,7,6,6,3,0,0,0,0,0,5,8,11,10,7,7,7,7,6,6,6,7,9,10,8,7,6,6,3
8506291,Schachen (Herisau),0,0,0,0,0,2,3,3,3,2,2,2,2,2,2,2,3,3,4,3,3,1,5,2,0,0,0,0,0,2,3,3,3,2,2,2,2,2,2,2,3,3,4,3,3,1,5,2
8506292,Degersheim,0,0,0,0,0,2,7,5,4,4,4,4,4,4,4,4,5,6,6,5,4,4,5,2,0,0,0,0,0,2,6,5,5,4,4,4,4,4,4,4,5,5,6,5,5,4,5,2
8506293,Mogelsberg,0,0,0,0,0,2,3,4,2,2,2,2,2,2,2,2,2,4,4,4,2,1,5,2,0,0,0,0,0,2,3,4,2,2,2,2,2,2,2,2,2,4,4,4,2,1,5,2
8506294,Brunnadern-Neckertal,0,0,0,0,0,2,5,4,2,2,2,2,2,2,2,2,2,4,4,4,2,1,5,2,0,0,0,0,0,2,5,4,2,2,2,2,2,2,2,2,2,4,4,4,2,1,5,2
8501065,Le Muids,1,0,0,0,0,2,2,3,3,2,2,2,2,2,4,2,3,4,4,4,2,2,1,0,1,0,0,0,0,2,2,3,3,2,2,2,2,2,4,2,3,4,4,4,2,2,0,1
8506300,St. Gallen Winkeln,0,0,0,0,0,2,4,5,4,2,2,2,3,4,4,5,6,6,6,4,2,2,1,1,0,0,0,0,0,2,4,5,4,2,2,2,3,4,4,5,6,6,6,4,2,2,1,1
8506301,St. Gallen Bruggen,0,0,0,0,0,1,2,3,3,2,2,2,2,2,2,3,4,4,4,3,2,2,1,1,0,0,0,0,0,1,2,3,3,2,2,2,2,2,2,3,4,4,4,3,2,2,1,1
8506302,St. Gallen,0,0,0,0,2,8,18,19,18,14,16,14,15,16,17,18,19,20,21,18,15,15,9,9,0,0,0,0,2,5,19,19,18,14,16,14,15,16,17,18,19,20,21,18,15,16,10,8
8506303,St. Gallen St. Fiden,0,0,0,0,1,3,11,10,9,8,8,8,8,8,8,8,9,10,10,9,9,7,4,6,0,0,0,0,1,3,11,10,9,8,8,8,8,8,8,8,9,10,10,9,9,7,4,6
8506304,Mörschwil,0,0,0,0,1,1,4,3,3,2,2,2,2,2,2,2,3,3,4,3,3,2,2,2,0,0,0,0,1,1,4,3,3,2,2,2,2,2,2,2,3,3,4,3,3,2,2,2
8506305,Goldach,0,0,0,0,0,2,6,3,3,2,2,2,2,2,2,2,3,3,4,3,3,2,2,2,0,0,0,0,0,2,6,3,3,2,2,2,2,2,2,2,3,3,4,3,3,2,2,2
8506306,Rorschach Hafen,0,0,0,0,0,3,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,0,0,0,0,3,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
8509259,S-chanf,0,0,0,0,0,1,3,2,2,3,3,2,3,2,3,2,4,2,2,2,1,0,1,1,0,0,0,0,0,1,3,2,2,3,3,2,3,2,2,3,3,3,2,2,1,0,1,1
8506308,Arbon,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
8506309,Egnach,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
